"","0","1","2","3","4","5","6","7","8","9","class","index"
"29",0.98972625,2.1360361e-07,0.00052278023,3.5865457e-06,0.008158224,3.42905e-05,0.001457202,5.167108e-06,4.2382853e-06,8.792185e-05,0,766
"30",0.9999808,5.589856e-10,2.831687e-07,9.859355e-09,1.8831666e-05,3.1360917e-10,5.6386353e-09,2.6095966e-12,9.050841e-08,7.271507e-10,0,211
"31",0.9904137,2.0660318e-05,6.8062755e-06,9.365751e-07,0.0052216924,1.5180005e-08,6.572438e-07,1.8984492e-06,1.834392e-05,0.0043152724,0,932
"32",0.9999559,4.189919e-08,4.178688e-09,2.7803806e-05,6.204619e-08,5.2803546e-08,1.1011504e-11,1.5149876e-05,9.0961345e-07,1.8971662e-08,0,590
"33",0.35200334,2.7490898e-06,0.09107028,0.23987843,0.090372294,0.026455827,0.033109937,0.00012073492,0.16622232,0.00076404185,0,593
"34",0.999977,1.984599e-08,5.26538e-08,7.2792123e-09,8.308722e-07,6.373131e-11,4.0035242e-10,1.6579492e-10,2.1894797e-05,2.5901295e-07,0,555
"35",0.2432148,0.16119356,0.0010074588,0.0020800142,0.26771408,0.0017831236,0.22649495,0.086719304,0.00013550685,0.009657238,0,871
"36",0.7607403,4.9130096e-05,1.702675e-08,8.8313135e-07,5.7943446e-08,8.850146e-08,2.69741e-10,3.1282093e-06,0.23686998,0.0023364876,0,373
"37",0.9971072,3.9017527e-07,0.00019186502,2.3494155e-07,0.0007950449,1.5700846e-07,9.745716e-06,1.5291874e-07,0.0018908447,4.331586e-06,0,844
"38",0.99965715,3.6708048e-09,1.8202467e-05,0.00012561823,0.00012578294,1.4614347e-06,3.800245e-05,4.0935465e-06,2.8624023e-05,1.0116383e-06,0,143
"39",0.9992963,4.7969547e-08,1.0277892e-08,5.2343366e-05,0.0002704411,0.00011370322,1.3167299e-07,0.0002670142,2.2819848e-09,1.4426882e-08,0,544
"40",0.9940163,8.720525e-06,1.6283658e-06,1.6910072e-08,1.9598048e-07,1.0710053e-09,3.376452e-09,2.3358142e-08,0.0059675965,5.4241973e-06,0,490
"41",0.9893155,5.9268473e-06,0.0011369078,4.5749134e-06,6.438239e-08,2.2476086e-06,1.8675406e-06,1.1300871e-09,0.009532435,4.7091646e-07,0,621
"42",0.99837804,0.0005364704,9.0815255e-10,2.4478145e-06,2.3917698e-08,1.9902629e-07,4.3015067e-11,3.3664252e-12,6.6929574e-06,0.0010761201,0,775
"43",0.99949,4.2949552e-10,1.2804046e-06,8.636624e-09,1.0562905e-05,8.200377e-08,1.516413e-09,0.000497473,2.9733338e-09,4.9618916e-07,0,905
"44",0.99742645,3.9704078e-06,2.70413e-06,1.07632175e-07,9.076631e-05,2.3695163e-08,4.849526e-10,1.7108702e-08,0.0024106442,6.52952e-05,0,937
"45",0.2767303,0.002701281,2.7851145e-06,3.1056138e-07,0.00023913635,3.407148e-08,2.7923456e-06,2.468597e-08,0.20794782,0.5123756,0,842
"46",0.99999976,1.9080894e-12,2.730962e-07,1.2025214e-09,1.0297887e-08,1.2192884e-10,8.946839e-13,1.2599197e-12,8.644574e-09,1.2029182e-09,0,23
"47",0.9990747,1.787099e-09,0.00017505599,3.077912e-08,9.516903e-05,2.7773024e-07,5.377732e-07,9.160471e-09,0.00065416016,8.056769e-08,0,923
"48",0.98080784,3.2338108e-09,0.00013176189,1.7309155e-06,0.01901319,6.894654e-07,1.0196455e-07,1.8386065e-05,2.6010484e-05,3.9640264e-07,0,309
"49",0.99959284,2.7616107e-09,1.6670372e-08,0.00016485323,0.0001697911,4.220751e-07,3.5051828e-06,3.4028488e-10,6.847931e-05,5.1970293e-08,0,135
"50",0.99984944,0.00013059896,2.5516174e-06,9.2466536e-07,1.4274147e-05,2.1088548e-08,7.0607314e-10,1.7422313e-07,4.189607e-09,1.9575502e-06,0,821
"51",0.19026896,2.6933776e-05,6.7923797e-06,9.5065276e-05,0.00011760444,4.267242e-05,1.3162474e-09,1.3129634e-08,0.16755211,0.6418897,0,954
"52",0.99999964,2.669028e-10,1.2656736e-08,1.11394165e-10,1.05706285e-07,1.7708e-12,7.1680097e-13,7.0312463e-09,2.1979122e-07,4.2399284e-09,0,224
"53",0.026826933,3.3897276e-09,0.39235437,0.010575201,0.487624,0.07247786,0.00016172907,0.008972917,0.0009980743,8.983066e-06,0,166
"54",0.8189253,0.001551088,0.0058327303,1.2974606e-06,0.0037899353,8.770736e-06,3.181686e-08,3.5710775e-05,0.022981565,0.14687353,0,217
"55",0.973356,0.00027719734,4.875066e-06,1.1090708e-05,0.0006197674,8.663743e-06,0.01671764,3.8629452e-07,0.008606912,0.00039744665,0,290
"56",0.9747011,4.0136128e-10,0.01010557,0.00040106193,0.0015153576,0.000102601174,9.891065e-09,8.0863816e-07,0.0131717585,1.6372652e-06,0,581
"57",0.007255275,0.3096558,0.210076,0.00015747153,0.00088822003,0.0004962666,9.377924e-05,0.46636215,0.0002938798,0.0047212252,0,72
"58",0.42359713,0.0061694877,4.8106835e-07,3.0673957e-07,2.9969585e-06,1.5678705e-08,2.4883978e-10,1.2303769e-05,4.9470786e-05,0.5701677,0,588
"59",0.0011599358,1.3411093e-06,0.7922106,0.06789547,0.13427322,0.0006776296,0.0019346712,9.469313e-06,0.0013387229,0.0004989657,0,575
"60",0.9927313,1.3419711e-09,0.007265997,4.0270805e-08,2.574515e-07,8.932197e-09,2.127062e-06,2.0182254e-09,3.5478402e-07,5.6270344e-09,0,141
"61",0.8148127,9.798964e-08,1.0258869e-05,0.00013331986,0.00046084198,8.0530306e-08,9.843387e-08,7.051086e-06,0.18317722,0.0013983299,0,722
"62",0.3625441,5.5556993e-05,0.5842052,0.00044623698,0.0012714152,0.028357958,0.00045413343,0.020655826,0.0019979738,1.1593121e-05,0,865
"63",0.85724384,2.041405e-09,9.170415e-05,2.6719593e-07,4.877966e-05,3.44978e-08,2.6688305e-08,3.5103318e-09,0.14261518,1.6506013e-07,0,859
"64",0.95854974,1.456911e-06,1.28459305e-08,4.202547e-09,2.2966785e-07,1.6602625e-10,3.1730504e-11,5.986568e-07,2.967957e-06,0.041445,0,153
"65",0.6106858,0.0054557645,0.35036275,0.003294456,0.010554844,7.831102e-06,0.016056817,0.0001478162,0.0008966173,0.0025373138,0,294
"66",0.4428011,0.17231989,0.032776996,0.003433464,0.000532511,0.005682883,1.3093579e-07,0.00038136973,0.33760372,0.0044679134,0,277
"67",0.9983512,6.043305e-07,2.8814725e-08,1.9267618e-05,0.00013418647,0.0013609068,1.8842063e-07,7.4845126e-08,0.00013358904,1.0992869e-07,0,999
"68",0.9959706,5.175778e-06,1.4957655e-05,4.5646466e-06,1.0550091e-05,4.4572103e-06,1.4601472e-06,2.7358004e-08,0.0039880653,1.5746657e-07,0,41
"69",0.99999964,7.435302e-10,1.2309562e-07,3.6782396e-08,1.1163264e-09,9.628904e-09,1.4075363e-10,7.40498e-12,6.578882e-08,1.0565851e-07,0,431
"70",0.017931288,8.208201e-08,0.0015804898,0.00029133575,0.94972634,0.00039872175,5.663307e-07,0.008997029,0.0035049357,0.017569203,0,90
"71",0.8543198,0.0050390833,1.0789764e-05,9.777976e-07,0.002272415,4.276245e-06,7.088687e-07,0.13821605,4.1801786e-06,0.00013165701,0,316
"72",0.22576657,0.0001178258,0.00023221386,7.583711e-05,0.0063173203,5.085375e-08,0.00015066701,1.281829e-05,0.7673203,6.3961975e-06,0,223
"73",0.24701524,1.2613697e-05,3.254316e-06,0.026400493,0.0012076137,0.0087086335,0.00061062584,4.1129093e-05,0.37370056,0.34229988,0,528
"74",0.99998367,9.421563e-11,1.8809445e-07,2.7025312e-06,1.3114489e-05,2.0907494e-08,2.0765576e-08,4.074084e-09,2.221536e-07,1.3172392e-08,0,116
"75",0.9994979,9.4632713e-07,0.00030319972,5.863245e-05,5.4618362e-05,6.421389e-06,1.2651756e-05,2.6104456e-07,6.489074e-05,4.914853e-07,0,606
"76",0.9994936,3.6987853e-09,0.0003192111,3.1889485e-12,0.00018644953,1.8431928e-10,1.6142923e-10,3.3805456e-12,6.824376e-07,3.0166627e-12,0,774
"77",0.9965641,1.3586565e-08,0.00015671334,3.270826e-07,1.5009218e-07,1.245003e-06,9.981184e-08,2.625493e-10,0.0031264825,0.00015097372,0,747
"78",0.9999628,1.4071694e-08,3.6915473e-05,2.0736386e-10,2.6640998e-07,3.2095973e-09,4.678694e-08,2.3713982e-09,1.0472958e-09,6.4390258e-09,0,456
"79",0.99516076,5.988522e-06,2.0129123e-07,2.0893076e-06,3.459225e-05,1.6169448e-08,4.088994e-09,0.00014942406,0.0003780694,0.0042687757,0,598
"80",0.4118505,3.9109713e-05,0.043331105,0.00050569436,0.03537583,0.00046991996,0.40255332,0.00056660525,0.00043994564,0.104867876,0,854
"81",0.9071835,0.0021993371,0.020026349,0.0030658331,0.00035261703,0.0001965222,0.061435208,0.002417516,0.002502334,0.0006206285,0,39
"82",0.09277658,4.7122317e-10,0.9044693,3.8864873e-05,7.9210426e-05,5.5577175e-06,2.1156722e-05,1.7635779e-05,0.0025319422,5.9746937e-05,0,159
"83",0.98895556,2.1219346e-06,0.00024844086,0.0019020631,0.0007196901,4.08753e-05,2.7196145e-09,3.6681425e-07,0.008124471,6.4370934e-06,0,752
"84",0.45887655,1.7386747e-05,0.12390139,1.8123603e-05,0.3538223,0.021816816,0.0007441892,0.04080257,1.5315571e-08,7.331097e-07,0,209
"85",0.9929564,3.6602241e-06,1.2700919e-09,3.8457768e-11,1.2568793e-06,2.3513325e-12,1.9591495e-11,3.0264797e-09,1.0830559e-07,0.007038496,0,988
"86",0.91719335,0.0062218118,0.07027416,5.06969e-06,0.0021966728,0.00034322136,0.00018397199,0.0001418002,0.0033786735,6.121313e-05,0,994
"87",7.109587e-05,1.079297e-10,5.8494135e-07,1.6275038e-07,0.010292825,1.087384e-07,2.9706153e-09,1.9248284e-07,0.98962295,1.2052072e-05,0,34
"88",0.6152986,6.3711307e-09,5.513378e-06,1.8214704e-06,0.0027766454,2.971681e-08,1.8148613e-07,0.38190147,1.52865e-05,3.9045423e-07,0,516
"89",0.0015260564,0.00021261827,0.9252207,0.0004389614,1.12835714e-07,3.4599552e-07,0.07149554,3.3577726e-07,3.2085034e-05,0.0010731952,0,13
"90",0.038903646,0.00017991244,0.019716421,4.660047e-05,6.864147e-05,8.7513574e-05,3.1372167e-08,4.680183e-05,0.89305204,0.047898434,0,69
"91",0.9909373,3.051508e-05,0.007828433,0.00021399198,1.3189317e-05,7.1476597e-06,4.5441375e-05,0.00091353117,1.0299091e-05,1.0614006e-07,0,895
"92",0.9103656,7.889387e-08,0.08896391,7.873324e-06,6.5377685e-06,2.9146127e-05,0.00024781557,2.8684767e-07,0.00037721056,1.5236317e-06,0,755
"93",0.95912,0.0016713513,0.0077943485,0.00097632816,6.321762e-06,1.4534793e-05,2.817734e-09,0.0004371868,0.025984194,0.003995752,0,409
"94",0.014162549,4.9158797e-09,0.9157958,4.8058515e-05,0.00019003035,1.0805101e-05,0.0008671419,8.8423076e-07,0.06891257,1.2098737e-05,0,308
"95",0.023207743,1.6395768e-05,0.0346221,0.27410614,0.542391,0.0057251668,0.0002057723,0.00035108576,0.09606543,0.023309136,0,278
"96",0.99725974,0.0010312939,0.00013436524,1.259202e-05,0.000443158,3.3686523e-05,3.5145287e-05,7.684526e-10,0.0010460739,3.8799126e-06,0,89
"97",0.88803047,9.7454395e-06,7.560278e-05,1.801727e-07,6.8657305e-06,3.0084106e-08,1.4602126e-08,3.8742247e-08,0.037341043,0.07453605,0,537
"98",0.9786774,0.00010522579,0.00054663356,8.754406e-06,3.6269973e-06,4.959435e-07,5.9058137e-05,1.1736752e-09,0.00037587582,0.020222899,0,291
"99",0.9999572,4.497621e-08,1.0029942e-06,6.869976e-07,3.76861e-05,7.088488e-08,1.626161e-08,3.2830314e-06,4.09512e-09,1.1740579e-08,0,424
"100",0.545568,1.09196335e-05,0.018467681,5.248752e-05,0.0009848613,0.43465826,9.370959e-05,0.00015970423,3.40612e-06,9.779753e-07,0,880
"101",0.9693607,3.7116606e-06,0.0006781567,0.0006684503,0.00211267,1.1419755e-06,2.4154488e-08,3.8793823e-05,0.027100693,3.559113e-05,0,286
"102",0.9109257,0.0019338669,0.0016353589,0.00038398933,0.00021029828,0.00019354341,5.8989335e-06,3.4978817e-07,0.08470138,9.6679005e-06,0,671
"103",0.9988304,0.0003204681,7.826588e-11,7.550582e-11,1.4779079e-08,4.869571e-13,1.1050839e-11,8.42345e-09,5.4977017e-06,0.0008437196,0,121
"104",0.999731,1.4023907e-06,1.6958484e-07,1.5269923e-07,0.00012149071,2.3480685e-07,4.3203565e-09,0.000116836134,2.3703074e-06,2.6387455e-05,0,110
"105",0.9999846,6.562127e-08,9.248697e-07,1.0045931e-05,9.967039e-08,1.0594685e-08,3.9855155e-07,1.7385138e-10,2.8230659e-06,9.560847e-07,0,158
"106",0.99999774,6.042178e-08,1.1256948e-07,1.988228e-08,3.3670267e-07,5.7563447e-08,8.7857766e-10,7.209553e-10,1.6558378e-06,1.4641078e-08,0,64
"107",0.6031486,0.020356782,5.00737e-06,0.097370625,2.4188419e-06,0.00033128733,4.9407983e-08,4.9542534e-05,0.2736663,0.00506938,0,483
"108",0.9996333,5.7273737e-09,8.518861e-06,1.5672618e-05,5.2068568e-05,2.5693143e-06,1.1637558e-08,3.2227338e-06,0.00023793317,4.6535388e-05,0,477
"109",0.007257151,4.140718e-06,4.044166e-06,2.3178065e-06,0.00020526483,1.1311222e-06,7.2379045e-09,0.53460974,0.08940686,0.36850938,0,480
"110",0.99997973,1.2518443e-07,1.4823324e-05,3.0555964e-07,4.7754537e-07,9.1479785e-10,1.3550284e-07,9.877338e-09,2.6474631e-06,1.8796059e-06,0,711
"111",0.9994375,0.000255537,3.0172869e-05,5.4597745e-06,0.0001366702,3.4752695e-06,3.892516e-09,5.722977e-05,7.092217e-05,3.0657886e-06,0,67
"112",0.5614586,0.0004800351,0.02173491,0.054988556,0.049605712,0.094378665,0.001681591,0.0004703124,0.0014094855,0.2137921,0,663
"113",0.99991524,4.3374493e-07,4.3074235e-07,6.171514e-06,1.4275618e-05,5.308789e-08,3.049407e-08,1.8398101e-05,1.9305757e-05,2.560572e-05,0,847
"114",0.99942493,5.715271e-08,0.00053665944,1.0663346e-07,2.8803026e-06,9.689865e-08,2.821207e-05,1.1185097e-06,9.16704e-07,5.01484e-06,0,85
"115",0.9999101,5.155623e-09,4.0784295e-07,1.039298e-07,9.615435e-07,2.489127e-07,2.476798e-08,5.9686134e-10,8.8037326e-05,2.916299e-09,0,165
"116",0.00135785,0.0010160515,0.008774843,0.06001131,0.049112923,0.65514326,0.0018160486,0.000104948886,0.21534286,0.0073198495,0,648
"117",0.996947,1.4606457e-09,0.0027914,7.4322134e-06,0.0001953439,8.4318536e-08,1.432764e-06,7.665975e-09,5.6766843e-05,3.8124213e-07,0,51
"118",0.9555063,0.0002483344,3.4542884e-06,1.2410735e-06,0.00022576522,3.1571448e-09,3.6976013e-09,0.00050459604,0.003469755,0.04004048,0,74
"119",0.49075583,5.6748314e-07,0.46097076,0.01052323,0.00030855983,2.9099065e-05,0.0002809957,0.021159217,0.015754873,0.00021690733,0,178
"120",0.99535733,3.1307652e-06,9.591858e-05,1.876699e-05,0.0017494455,0.00035105104,2.1145257e-05,0.0023898664,3.3456448e-07,1.2917259e-05,0,362
"121",0.99997497,1.03956374e-07,7.432032e-09,3.5208694e-09,1.5450095e-07,8.287955e-11,1.4404908e-12,2.2148197e-12,2.2535221e-05,2.285695e-06,0,236
"122",0.000720972,4.029641e-06,0.0017673537,0.00095888705,0.000111578025,5.2339947e-06,1.9747182e-05,0.000660586,0.0048012407,0.9909505,0,610
"123",0.5221595,0.03064167,0.0011580039,0.0005565527,6.041807e-06,6.89165e-05,0.0009774159,0.0011649157,0.43341187,0.009855059,0,330
"124",0.009225919,0.01517511,3.3238905e-08,7.6180055e-07,8.4576204e-05,4.9106125e-06,4.4501653e-06,8.2562336e-05,0.97536486,5.6836503e-05,0,726
"125",0.9786332,9.303533e-05,0.0049231057,0.00045099045,0.00011581382,0.0001249034,0.014637992,5.746687e-07,0.0010196272,6.653019e-07,0,127
"126",0.99997747,1.1166005e-08,9.20112e-06,3.7486274e-07,5.2546784e-06,3.764157e-07,1.1391164e-06,1.1431533e-09,6.010304e-06,2.2524877e-07,0,212
"127",0.23094577,4.665439e-05,0.0024520734,0.5927084,0.00029102212,0.16545197,8.074662e-06,0.008064966,9.685699e-07,3.0043468e-05,0,686
"128",0.0011966829,0.00046705815,1.5392441e-06,5.138499e-09,0.00016268874,8.85084e-08,2.9290675e-06,0.0014716504,0.9966954,1.8827909e-06,0,785
"129",0.00094497035,1.5362557e-06,0.0001630656,1.9914925e-05,0.00087218196,7.309618e-08,0.0032469276,8.063806e-07,0.99321234,0.0015381462,0,814
"130",0.99576545,2.24297e-07,3.349611e-06,2.9587642e-07,3.3772862e-06,1.9267887e-07,2.1646862e-09,2.4945486e-09,0.0041922405,3.4893197e-05,0,310
"131",0.0020595829,3.9168373e-07,3.1504503e-09,7.637118e-06,2.5746107e-09,1.7788313e-06,9.890342e-11,4.1586064e-11,0.9978503,8.032355e-05,0,744
"132",0.9993944,3.821463e-07,4.512461e-07,9.0660836e-07,1.7526278e-05,2.843807e-08,7.0179794e-08,1.9727511e-11,0.00055988773,2.633923e-05,0,243
"133",0.90919596,3.3557107e-08,7.5081625e-05,9.966077e-07,0.08993514,6.3414404e-06,5.4262808e-09,2.61407e-05,0.0004612674,0.00029899762,0,862
"134",0.95859313,1.7675147e-06,0.00014612351,7.908252e-07,0.020046787,1.6718244e-05,4.5529468e-08,3.6881333e-06,0.00046271362,0.020728292,0,888
"135",0.9983286,1.738951e-05,1.0996075e-08,4.6678397e-07,4.8211416e-07,3.474696e-10,1.5009403e-11,5.5919738e-08,0.0016362844,1.6679398e-05,0,792
"136",0.9982339,1.4396763e-06,7.783158e-06,1.4999068e-05,0.001676275,6.422802e-05,4.28782e-08,9.950013e-07,1.11927505e-07,1.7197779e-07,0,113
"137",0.1424327,8.497261e-06,0.7949988,0.00012245784,0.000272178,7.027411e-05,0.04597968,0.0022565299,0.012621684,0.0012371656,0,619
"138",0.0001193224,4.4237768e-06,8.587198e-06,5.7547027e-06,3.6822486e-05,1.456012e-06,1.8367242e-08,7.0122536e-05,3.8203067e-05,0.99971527,0,893
"139",0.9814233,8.41001e-06,0.005046646,1.4202041e-05,0.013076291,3.220202e-05,0.00036569746,5.2984615e-07,2.5518584e-05,7.24139e-06,0,151
"140",0.9999887,2.4711388e-10,3.2982864e-08,3.499914e-09,2.8143066e-07,7.622405e-11,8.1080276e-13,2.4913193e-13,1.1088394e-05,1.7135264e-11,0,666
"141",0.023604915,5.8876164e-08,2.9666111e-05,2.3079576e-06,0.00017732556,2.496865e-09,7.703709e-11,7.0821116e-08,0.9761845,1.2238175e-06,0,614
"142",0.980656,5.6747558e-09,0.019019224,0.00024586206,5.272756e-06,3.3624526e-06,6.195548e-08,6.528111e-05,2.8114957e-06,2.2195775e-06,0,767
"143",0.99943465,5.382438e-06,0.00037628732,4.4729757e-05,0.0001297972,2.954947e-06,4.42267e-06,1.3002546e-07,7.5966426e-07,1.013206e-06,0,160
"144",0.99973744,1.5040788e-08,4.2797396e-08,1.285596e-09,0.0002563243,2.6351812e-09,4.1465764e-09,4.453581e-11,6.2294075e-06,2.478896e-10,0,391
"145",0.9993393,0.00012743792,9.061791e-06,2.561126e-09,2.7766527e-07,6.8894764e-08,4.048337e-05,6.5126005e-10,0.0004663393,1.7051523e-05,0,155
"146",0.010421985,0.0018457428,0.0007942328,0.0012080735,3.408034e-05,0.01043906,0.0001267176,6.266918e-05,0.0021992228,0.97286826,0,974
"147",0.39626887,0.00045470483,0.00025169275,8.4528273e-10,0.00024516525,3.1336665e-08,6.2665265e-07,2.2984696e-06,0.00014378931,0.6026329,0,5
"148",0.5634946,1.4403778e-08,0.35290042,0.0040167677,0.003801878,0.009180094,0.031449027,7.915369e-05,0.035071194,6.911678e-06,0,326
"149",0.9997024,7.539476e-08,0.00026610767,2.3510136e-08,2.8845236e-05,2.6540459e-08,9.471057e-09,1.3708086e-06,7.142329e-07,3.9478002e-07,0,784
"150",0.94868547,3.1607297e-07,0.007934156,0.00092389283,5.1575535e-05,6.600324e-07,6.3836837e-06,8.18755e-07,0.042341817,5.4943306e-05,0,280
"151",0.9476667,4.9422182e-05,0.051486332,4.282948e-06,3.8381377e-06,1.9679419e-07,6.772651e-06,0.00033646566,0.00044580235,1.9838099e-07,0,800
"152",0.99989474,1.1006863e-05,9.013576e-08,1.9113418e-08,8.202114e-05,1.9187607e-06,2.1754195e-07,8.713549e-06,3.6647856e-09,1.1916013e-06,0,789
"153",0.9997396,1.2225472e-07,1.9998908e-05,1.4003198e-05,4.5316784e-07,4.200256e-07,3.167795e-10,3.3225838e-09,0.0002238248,1.518877e-06,0,567
"154",0.0024312944,0.0013051542,0.020197125,0.0033608417,0.97008175,0.00027891292,0.0016325981,0.00070705375,5.292242e-06,1.4477625e-08,0,843
"155",0.9848925,8.3724655e-07,8.635877e-06,9.899675e-06,0.0064863344,1.843408e-05,1.6971869e-06,1.794719e-07,0.008581327,9.817624e-08,0,238
"156",0.9999925,2.3424138e-10,2.541299e-06,2.2844516e-08,2.4966462e-06,4.318296e-10,8.901472e-11,1.6160919e-06,8.2001856e-07,1.0658875e-09,0,764
"157",0.9331018,4.1104093e-05,0.023435866,3.8944504e-06,0.042567194,1.7066e-08,1.3133681e-06,2.1168976e-06,0.00064545235,0.00020125607,0,339
"158",0.9999995,2.5466211e-09,4.7705292e-08,1.9473338e-08,2.990902e-07,4.223505e-08,3.8681573e-09,2.7357117e-10,3.7352708e-09,1.1280864e-08,0,920
"159",0.16871685,0.00033571818,0.7016192,0.001359494,0.043516215,0.055247676,4.5566376e-06,1.6540622e-05,0.020562775,0.008620977,0,822
"160",0.99998236,5.4283163e-07,1.2524459e-05,1.8056071e-06,2.178094e-06,1.2217704e-09,1.177178e-07,1.602536e-08,3.362502e-07,1.3765938e-07,0,137
"161",0.98125595,1.0336605e-08,0.0044373446,0.00041791177,0.00017651038,1.2352464e-05,4.9598443e-06,1.0185931e-05,0.013633941,5.0676113e-05,0,455
"162",0.7330742,7.073586e-08,0.008894145,0.14554228,0.0032531843,0.0011155037,0.0006529212,9.3799343e-07,0.10741806,4.86885e-05,0,738
"163",0.08592258,0.0047630994,0.029360184,6.568946e-06,0.0017279442,1.7994843e-06,8.7844106e-05,0.0014118936,0.66618925,0.2105288,0,560
"164",0.9978199,3.2530497e-05,8.378666e-06,0.0019908303,2.0495975e-07,0.000115542214,6.0849457e-06,2.255338e-09,1.0546663e-05,1.585812e-05,0,589
"165",0.01063165,9.355725e-09,3.477572e-08,3.3888328e-09,5.4535594e-08,2.628089e-09,2.3584813e-07,1.7659008e-08,0.9893518,1.6207548e-05,0,83
